lat,lon,year,month,sst,mld,scew,scns,sal,chlor,pred
42.05,-70.24,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.6083571428571425
41.86,-70.4,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.042222222222222223
31.94,-80.62,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.8306666666666667
40.88,-70.45,2012.0,3.0,15.02,59.397,0.029,-0.009,35.169,0.842,0.95
42.9,-70.37,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.9083333333333334
41.39,-69.19,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.773047619047619
43.65,-68.88,2014.0,7.0,22.979,12.132,0.044,0.01,34.933,0.812,0.4436904761904761
42.0,-70.56,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.46852380952380956
43.07,-69.83,2003.0,12.0,17.119,63.112,0.029,0.004,35.252,0.606,0.9015476190476189
41.84,-70.21,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.35845238095238097
44.62,-66.48,2009.0,8.0,24.3,13.698,0.034,0.009,34.872,0.959,0.3253809523809524
42.1,-70.18,2011.0,4.0,14.972,42.327,0.032,0.009,35.198,0.988,0.10216666666666667
41.89,-70.5,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.26651515151515154
38.74,-74.85,2010.0,11.0,19.035,46.606,0.023,0.0,35.054,1.091,0.7731269841269841
47.62,-63.22,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.5113333333333334
47.79,-64.02,2015.0,8.0,24.319,13.806,0.035,0.011,35.011,0.922,0.2002738095238095
41.4,-68.73,2007.0,4.0,14.753,44.735,0.032,0.001,35.302,1.01,0.6641071428571428
44.23,-66.43,2015.0,7.0,22.516,12.912,0.042,0.007,35.071,0.838,0.16591666666666666
47.56,-64.1,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.19800000000000004
32.45,-79.59,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.9248333333333332
42.15,-70.54,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.7511666666666668
32.93,-79.25,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.23245238095238094
42.02,-70.18,2013.0,2.0,14.86,83.852,0.026,-0.008,35.259,0.526,0.158
41.8,-70.27,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.15002380952380953
31.05,-81.22,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.4646666666666668
41.91,-70.27,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.49625
36.87,-75.93,2007.0,1.0,15.679,77.408,0.04,-0.023,35.122,0.694,0.3957142857142857
30.13,-81.25,2007.0,1.0,15.679,77.408,0.04,-0.023,35.122,0.694,0.1857380952380952
41.96,-70.29,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.051666666666666666
42.27,-66.3,2012.0,6.0,19.984,13.19,0.045,0.004,35.002,0.886,0.14150000000000001
41.58,-69.56,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.0942142857142857
30.86,-81.15,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.8216666666666668
41.28,-68.97,2007.0,6.0,19.21,12.883,0.038,0.005,35.088,0.827,0.9641666666666666
30.35,-81.25,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.7121850649350648
41.82,-70.42,2003.0,4.0,15.157,38.586,0.033,0.005,35.301,1.052,0.13233333333333333
43.08,-70.18,2007.0,10.0,21.331,30.06,0.027,0.012,35.024,0.906,0.39030952380952383
41.95,-70.5,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.4203333333333332
40.88,-70.17,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.07133333333333333
30.63,-81.2,2005.0,1.0,15.604,74.672,0.023,-0.013,35.262,0.537,0.34231962481962475
31.08,-81.2,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.9466666666666668
42.15,-70.22,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.057666666666666665
36.87,-75.93,2007.0,1.0,15.679,77.408,0.04,-0.023,35.122,0.694,0.39283333333333326
30.2,-81.18,2003.0,1.0,15.189,79.976,0.04,-0.012,35.348,0.519,0.4046666666666666
41.77,-70.39,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.184
41.79,-70.43,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.9562857142857143
42.07,-70.25,2012.0,2.0,15.085,67.98,0.034,-0.007,35.184,0.588,0.8981666666666668
41.77,-70.2,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.5434920634920634
30.62,-81.1,2010.0,2.0,14.028,119.402,0.027,-0.004,35.29,0.549,0.31094047619047616
41.9,-70.39,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.7249603174603173
44.7,-66.4,2007.0,10.0,21.331,30.06,0.027,0.012,35.024,0.906,0.5520036630036632
42.01,-70.23,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.936547619047619
42.01,-70.14,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.9934999999999999
47.56,-63.48,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.6538095238095238
42.07,-70.1,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.5042619047619048
48.53,-63.7,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.9108333333333333
37.32,-75.55,2010.0,3.0,14.056,76.809,0.029,0.005,35.264,0.949,0.13499999999999998
41.19,-68.93,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.08380952380952382
41.94,-70.14,2012.0,3.0,15.02,59.397,0.029,-0.009,35.169,0.842,0.2826666666666667
41.94,-70.24,2004.0,2.0,14.303,94.957,0.024,-0.013,35.294,0.523,0.3484166666666667
41.6,-69.58,2005.0,4.0,15.081,35.739,0.031,0.004,35.133,1.085,0.19678571428571426
41.82,-70.39,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.3455
41.94,-70.28,2013.0,1.0,15.634,78.116,0.034,-0.011,35.194,0.607,0.26469047619047625
42.58,-70.24,2010.0,9.0,23.133,20.028,0.035,0.012,34.887,0.876,0.12883333333333333
41.88,-70.2,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.7683333333333334
30.64,-81.3,2013.0,1.0,15.634,78.116,0.034,-0.011,35.194,0.607,0.7574166666666666
41.83,-70.33,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.5227857142857143
41.99,-70.24,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.8561666666666666
41.43,-69.17,2007.0,5.0,16.655,17.194,0.026,0.012,35.163,1.092,0.13233333333333333
41.89,-68.98,2012.0,5.0,17.496,17.414,0.029,-0.003,35.151,0.96,0.7640544733044732
41.96,-70.23,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.27574999999999994
41.51,-69.17,2002.0,4.0,15.546,27.886,0.038,0.001,35.308,0.846,0.49864682539682526
41.98,-70.19,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.20623809523809522
31.51,-80.65,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.5727857142857143
47.54,-63.68,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.5577142857142856
41.84,-68.58,2003.0,5.0,16.968,16.18,0.04,0.007,35.245,1.17,0.05
41.92,-69.98,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.5056111111111111
41.8,-70.2,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.10466666666666667
47.43,-63.52,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.4456666666666667
31.77,-80.59,2012.0,12.0,17.295,63.837,0.032,-0.002,35.11,0.687,0.8415714285714284
44.91,-66.62,2015.0,9.0,24.053,19.78,0.029,0.016,34.969,1.161,0.748142857142857
41.52,-69.23,2004.0,4.0,15.067,26.059,0.031,0.007,35.199,1.091,0.37933333333333336
41.9,-70.31,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.971
42.0,-70.36,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.5139526168276167
42.08,-70.24,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.48828571428571416
30.06,-81.19,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.35729761904761903
31.18,-80.93,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.23354761904761903
42.0,-70.47,2006.0,5.0,17.245,14.992,0.03,0.006,35.104,0.961,0.1274761904761905
41.82,-70.49,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.18216666666666664
42.09,-70.19,2004.0,4.0,15.067,26.059,0.031,0.007,35.199,1.091,0.3937738095238094
30.18,-81.32,2010.0,12.0,16.715,66.812,0.031,-0.022,35.162,0.685,0.48407792207792205
41.86,-70.52,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.5256428571428571
42.19,-69.95,2003.0,7.0,22.665,12.303,0.039,0.01,35.02,0.82,0.7761666666666668
30.29,-81.21,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.94
41.79,-70.46,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.5309999999999999
41.53,-69.62,2004.0,3.0,14.367,69.599,0.024,0.013,35.287,0.657,0.7350277777777776
41.93,-70.22,2007.0,4.0,14.753,44.735,0.032,0.001,35.302,1.01,0.3261904761904762
41.84,-70.32,2015.0,3.0,14.945,68.358,0.039,0.002,35.41,0.501,0.6210238095238095
42.08,-70.12,2011.0,4.0,14.972,42.327,0.032,0.009,35.198,0.988,0.8616666666666667
30.11,-81.28,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.6872857142857143
30.23,-81.13,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.4983333333333333
42.17,-66.04,2014.0,7.0,22.979,12.132,0.044,0.01,34.933,0.812,0.5845310245310247
47.48,-63.6,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.5356388888888888
42.0,-68.93,2003.0,6.0,19.41,13.452,0.038,0.006,35.29,1.037,0.4211666666666668
47.43,-63.52,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.24309523809523814
33.07,-79.07,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.7965000000000001
42.12,-70.18,2004.0,4.0,15.067,26.059,0.031,0.007,35.199,1.091,0.475
30.43,-81.11,2015.0,2.0,15.272,77.648,0.038,0.006,35.352,0.488,0.12933333333333336
30.43,-81.21,2003.0,1.0,15.189,79.976,0.04,-0.012,35.348,0.519,0.522
30.6,-81.16,2016.0,1.0,16.139,73.567,0.037,-0.009,35.289,0.618,0.1245952380952381
30.73,-81.15,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.30433333333333334
42.15,-70.27,2005.0,7.0,22.654,11.31,0.034,0.006,34.797,0.78,0.851
41.98,-68.73,2004.0,4.0,15.067,26.059,0.031,0.007,35.199,1.091,0.5150591238826532
42.58,-70.13,2011.0,1.0,15.106,79.538,0.034,0.0,35.138,0.661,0.13983333333333334
41.84,-70.27,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.800142857142857
42.57,-69.01,2009.0,5.0,16.963,17.017,0.032,0.007,35.1,1.072,0.1155
42.17,-68.78,2003.0,6.0,19.41,13.452,0.038,0.006,35.29,1.037,0.6057619047619047
42.06,-70.25,2012.0,3.0,15.02,59.397,0.029,-0.009,35.169,0.842,0.8228333333333332
44.82,-66.55,2016.0,9.0,23.714,20.785,0.033,0.007,35.088,1.115,0.767210372960373
41.83,-70.45,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.7063333333333333
41.11,-70.3,2015.0,2.0,15.272,77.648,0.038,0.006,35.352,0.488,0.39441666666666647
30.84,-81.07,2005.0,12.0,17.017,56.464,0.033,-0.001,35.123,0.67,0.691404761904762
44.92,-66.67,2016.0,9.0,23.714,20.785,0.033,0.007,35.088,1.115,0.295
42.36,-70.79,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.97
42.19,-67.25,2003.0,7.0,22.665,12.303,0.039,0.01,35.02,0.82,0.45260714285714276
43.98,-68.12,2012.0,9.0,23.91,20.252,0.031,0.01,34.823,1.079,0.34460714285714295
30.08,-81.32,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.6526904761904763
47.82,-64.03,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.7040981240981239
30.36,-81.37,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.6707976190476189
44.57,-66.49,2012.0,8.0,24.898,12.74,0.035,0.007,34.696,0.748,0.19333333333333336
43.04,-70.15,2002.0,11.0,18.823,44.959,0.043,-0.013,35.306,0.777,0.9425000000000001
42.02,-70.18,2007.0,4.0,14.753,44.735,0.032,0.001,35.302,1.01,0.6396666666666667
42.21,-70.34,2007.0,4.0,14.753,44.735,0.032,0.001,35.302,1.01,0.7408333333333335
41.93,-68.56,2003.0,5.0,16.968,16.18,0.04,0.007,35.245,1.17,0.4725000000000001
41.16,-69.16,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.6997777777777777
41.79,-70.18,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.1825
41.24,-69.47,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.7707936507936508
30.88,-81.23,2006.0,12.0,17.128,61.928,0.031,-0.011,35.081,0.655,0.45299999999999996
42.1,-69.61,2010.0,5.0,16.527,19.861,0.029,0.003,35.087,1.037,0.43200000000000005
48.46,-63.32,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.6517857142857143
30.52,-81.41,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.6207142857142856
41.94,-70.23,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.5902738095238095
42.0,-70.21,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.5401410256410256
31.48,-80.97,2003.0,1.0,15.189,79.976,0.04,-0.012,35.348,0.519,0.710530303030303
32.32,-80.32,2012.0,1.0,15.816,66.019,0.028,0.004,35.153,0.687,0.08559523809523811
41.87,-70.23,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.8578333333333333
30.95,-81.28,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.32908333333333334
30.57,-81.21,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.0775
42.04,-70.23,2011.0,4.0,14.972,42.327,0.032,0.009,35.198,0.988,0.7073030849869083
41.77,-70.47,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.3575840374365917
42.1,-70.59,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.911
46.84,-60.9,2016.0,8.0,24.59,14.065,0.037,0.005,34.957,0.973,0.513488095238095
41.85,-70.29,2011.0,1.0,15.106,79.538,0.034,0.0,35.138,0.661,0.846952380952381
41.44,-68.77,2009.0,6.0,20.106,11.872,0.039,0.005,35.026,0.937,0.8826666666666668
30.63,-81.14,2004.0,3.0,14.367,69.599,0.024,0.013,35.287,0.657,0.03755555555555556
41.98,-70.28,2015.0,2.0,15.272,77.648,0.038,0.006,35.352,0.488,0.7076190476190476
30.91,-81.29,2016.0,1.0,16.139,73.567,0.037,-0.009,35.289,0.618,0.9738333333333334
32.22,-80.21,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.5566190476190476
43.36,-70.15,2007.0,8.0,23.62,13.838,0.031,0.007,34.86,0.824,0.46539244089244103
41.84,-70.41,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.4316666666666667
42.85,-65.7,2004.0,8.0,23.822,13.909,0.032,0.011,34.938,0.817,0.6777976190476188
30.7,-81.09,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.5267261904761904
41.92,-70.23,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.894
41.15,-70.5,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.25291666666666673
42.03,-70.23,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.45661904761904765
42.18,-70.28,2006.0,4.0,15.12,33.071,0.029,0.01,35.219,1.372,0.573471040397511
42.25,-70.12,2003.0,7.0,22.665,12.303,0.039,0.01,35.02,0.82,0.6667142857142858
30.89,-81.28,2012.0,12.0,17.295,63.837,0.032,-0.002,35.11,0.687,0.5426428571428572
30.52,-81.35,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.8854603174603173
44.13,-66.85,2007.0,8.0,23.62,13.838,0.031,0.007,34.86,0.824,0.03
42.02,-70.18,2011.0,5.0,17.197,15.031,0.031,0.013,35.128,0.956,0.6703571428571428
41.75,-70.21,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.22333333333333333
31.49,-80.66,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.1854880952380952
30.06,-81.28,2012.0,1.0,15.816,66.019,0.028,0.004,35.153,0.687,0.8484087301587299
47.71,-64.02,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.5623333333333335
42.08,-70.22,2013.0,12.0,16.967,61.014,0.032,0.002,35.127,0.573,0.955
41.94,-70.12,2013.0,12.0,16.967,61.014,0.032,0.002,35.127,0.573,0.945936507936508
41.89,-70.51,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.9211666666666667
30.48,-81.18,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.6183015873015872
41.8,-70.5,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.8234999999999998
44.65,-66.5,2016.0,8.0,24.59,14.065,0.037,0.005,34.957,0.973,0.585
41.28,-69.05,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.6520238095238093
40.8,-72.48,2012.0,7.0,22.98,12.047,0.037,0.007,34.767,0.747,0.6537857142857143
41.81,-70.38,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.07816666666666666
41.4,-68.92,2003.0,5.0,16.968,16.18,0.04,0.007,35.245,1.17,0.08142857142857145
32.03,-80.78,2005.0,2.0,14.793,77.596,0.025,-0.009,35.191,0.507,0.6573333333333333
43.02,-69.18,2011.0,12.0,17.236,57.283,0.032,-0.002,35.086,0.763,0.6663333333333332
42.1,-69.83,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.3169444444444445
42.01,-69.98,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.2369166666666667
41.9,-70.31,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.8675952380952381
42.02,-69.96,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.7519523809523805
42.02,-70.56,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.6555714285714285
44.68,-66.49,2016.0,8.0,24.59,14.065,0.037,0.005,34.957,0.973,0.17083333333333336
30.49,-81.2,2015.0,1.0,16.241,70.502,0.04,0.003,35.31,0.58,0.866416666666667
30.6,-81.23,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.18797619047619044
42.0,-70.58,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.9149999999999998
42.57,-70.69,2012.0,3.0,15.02,59.397,0.029,-0.009,35.169,0.842,0.38120238095238085
41.65,-69.62,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.559547619047619
34.18,-77.81,2017.0,1.0,15.935,82.535,0.044,-0.011,35.417,0.632,0.5489047619047619
41.19,-69.07,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.45137950937950927
44.0,-68.06,2016.0,8.0,24.59,14.065,0.037,0.005,34.957,0.973,0.6107380952380952
40.04,-72.32,2017.0,5.0,16.991,20.737,0.036,0.002,35.357,0.91,0.18142857142857138
28.77,-80.7,2010.0,2.0,14.028,119.402,0.027,-0.004,35.29,0.549,0.20271428571428574
41.8,-70.29,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.21983333333333335
42.17,-70.02,2003.0,7.0,22.665,12.303,0.039,0.01,35.02,0.82,0.23304761904761903
30.69,-81.23,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.42011904761904767
42.01,-70.2,2015.0,3.0,14.945,68.358,0.039,0.002,35.41,0.501,0.7163324607710829
41.91,-70.18,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.5110238095238095
42.13,-69.78,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.5181666666666668
30.29,-81.09,2016.0,2.0,15.263,69.409,0.039,0.005,35.32,0.698,0.5342142857142858
42.0,-70.21,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.965
44.57,-66.61,2005.0,7.0,22.654,11.31,0.034,0.006,34.797,0.78,0.12083333333333332
42.01,-70.12,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.4906666666666666
48.02,-63.75,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.451
41.88,-70.15,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.21583333333333332
31.25,-80.92,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.1693809523809524
31.11,-81.1,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.24407142857142855
42.96,-70.21,2011.0,8.0,23.743,13.88,0.038,0.009,34.78,0.864,0.42557142857142866
30.27,-81.3,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.8405833333333332
42.1,-70.15,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.27049999999999996
42.12,-70.25,2017.0,5.0,16.991,20.737,0.036,0.002,35.357,0.91,0.975
41.8,-69.88,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.6206666666666666
28.38,-80.55,2014.0,12.0,17.791,59.607,0.026,0.001,35.153,0.636,0.6687738095238096
41.84,-69.61,2010.0,5.0,16.527,19.861,0.029,0.003,35.087,1.037,0.7264761904761906
42.92,-70.5,2012.0,6.0,19.984,13.19,0.045,0.004,35.002,0.886,0.8031666666666666
42.87,-69.59,2003.0,4.0,15.157,38.586,0.033,0.005,35.301,1.052,0.505547619047619
30.77,-81.24,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.848
42.0,-70.15,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.8668333333333332
42.06,-70.25,2012.0,3.0,15.02,59.397,0.029,-0.009,35.169,0.842,0.2651666666666667
41.93,-70.14,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.5403214285714286
42.83,-65.37,2013.0,9.0,23.769,19.264,0.027,0.002,34.907,0.974,0.7756666666666666
41.92,-70.19,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.5759285714285712
30.34,-81.2,2010.0,2.0,14.028,119.402,0.027,-0.004,35.29,0.549,0.035
30.44,-81.17,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.5117218614718616
30.56,-81.06,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.5033333333333334
41.94,-70.35,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.615
42.08,-70.26,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.1253203463203463
42.02,-70.45,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.5076666666666667
41.91,-70.22,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.40482142857142844
42.97,-70.02,2006.0,11.0,19.063,43.313,0.026,0.003,35.036,0.867,0.80675
41.91,-70.14,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.6629999999999998
41.26,-70.22,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.46866666666666673
41.92,-68.81,2017.0,5.0,16.991,20.737,0.036,0.002,35.357,0.91,0.5044166666666667
31.72,-80.93,2007.0,1.0,15.679,77.408,0.04,-0.023,35.122,0.694,0.20054761904761903
42.07,-70.25,2013.0,5.0,16.985,19.013,0.034,0.008,35.194,0.942,0.9864444444444445
41.77,-70.35,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.4326785714285714
31.18,-81.0,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.9433333333333335
41.99,-70.5,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.5115
41.49,-69.28,2004.0,4.0,15.067,26.059,0.031,0.007,35.199,1.091,0.4058333333333334
42.14,-70.28,2004.0,6.0,19.152,13.58,0.037,0.008,35.088,0.846,0.6870833333333333
41.75,-69.6,2010.0,5.0,16.527,19.861,0.029,0.003,35.087,1.037,0.15583333333333335
30.55,-81.12,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.09119047619047621
42.09,-70.22,2012.0,3.0,15.02,59.397,0.029,-0.009,35.169,0.842,0.04383333333333333
41.48,-68.8,2007.0,5.0,16.655,17.194,0.026,0.012,35.163,1.092,0.5031666666666667
39.68,-73.87,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.23733333333333337
41.62,-69.3,2007.0,6.0,19.21,12.883,0.038,0.005,35.088,0.827,0.2464484126984127
30.77,-81.33,2007.0,12.0,16.818,58.491,0.029,0.007,35.363,0.572,0.5641904761904761
41.93,-70.21,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.6328095238095237
42.3,-70.01,2006.0,3.0,14.378,84.463,0.024,-0.008,35.185,0.688,0.8011428571428572
42.17,-66.6,2012.0,5.0,17.496,17.414,0.029,-0.003,35.151,0.96,0.24183333333333334
41.97,-70.14,2012.0,1.0,15.816,66.019,0.028,0.004,35.153,0.687,0.8421666666666667
29.85,-80.98,2004.0,3.0,14.367,69.599,0.024,0.013,35.287,0.657,0.7916666666666667
40.22,-72.28,2017.0,5.0,16.991,20.737,0.036,0.002,35.357,0.91,0.3431666666666666
41.28,-69.13,2005.0,5.0,16.51,19.796,0.032,0.004,35.157,0.954,0.8341666666666666
42.06,-70.03,2007.0,4.0,14.753,44.735,0.032,0.001,35.302,1.01,0.6103333333333333
30.84,-81.2,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.8436666666666668
41.95,-70.23,2011.0,1.0,15.106,79.538,0.034,0.0,35.138,0.661,0.5894877622377623
30.84,-81.06,2004.0,3.0,14.367,69.599,0.024,0.013,35.287,0.657,0.4618333333333333
41.37,-69.32,2009.0,5.0,16.963,17.017,0.032,0.007,35.1,1.072,0.7122380952380951
41.8,-70.42,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.14733333333333334
41.77,-70.3,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.8478571428571428
42.69,-70.2,2010.0,7.0,22.834,12.001,0.037,0.007,34.737,0.835,0.14166666666666666
42.86,-70.26,2004.0,11.0,18.529,50.401,0.029,0.006,35.065,0.726,0.6511984126984125
44.54,-66.49,2016.0,8.0,24.59,14.065,0.037,0.005,34.957,0.973,0.03133333333333333
42.03,-70.13,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.5107857142857143
41.87,-70.22,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.3563571428571429
